account_id,customer_id,institution_id,account_number,account_type,account_status,account_open_date,available_balance
ACC009602,CUS003284,INS000004,5716657949559105,Savings,Active,2022-02-11,119227.97
ACC009603,CUS006008,INS000004,5299799109020339,Savings,Active,2022-10-29,62858.04
ACC009604,CUS006754,INS000002,7079417586973224,Savings,Active,2024-10-25,11751.11
ACC009605,CUS008990,INS000005,1839584231429056,Savings,Active,2019-11-23,11576.5
ACC009606,CUS001568,INS000002,4919310592731166,Savings,Active,2024-09-07,12725.67
ACC009607,CUS004312,INS000003,8159513307726890,Savings,Active,2025-07-09,80560.39
ACC009608,CUS004881,INS000002,9447539805285776,Savings,Inactive,2020-12-01,5164.27
ACC009609,CUS000364,INS000005,5524119268868314,Savings,Closed,2022-01-17,32571.73
ACC009610,CUS004327,INS000003,6762071025767639,Savings,Active,2025-06-11,4358.15
ACC009611,CUS008171,INS000003,5484643162944782,Current,Inactive,2025-09-23,5185.14
ACC009612,CUS000383,INS000001,6251776867518923,Savings,Active,2019-11-04,4391.2
ACC009613,CUS002202,INS000003,6299229007303377,Current,Inactive,2020-06-18,11807.47
ACC009614,CUS005157,INS000004,9541925645514678,Savings,Inactive,2025-07-24,7781.05
ACC009615,CUS005433,INS000003,5750486091740093,Current,Active,2021-08-27,8737.79
ACC009616,CUS004108,INS000003,0215159658353010,Savings,Active,2019-08-05,9749.69
ACC009617,CUS007393,INS000002,9065533011462508,Salary,Active,2019-01-29,19388.84
ACC009618,CUS002203,INS000004,4234718574075332,Savings,Active,2019-01-25,9908.05
ACC009619,CUS000519,INS000005,4109506009273920,Current,Active,2021-11-10,9276.7
ACC009620,CUS005098,INS000002,6097578774621542,Savings,Active,2021-12-04,223114.04
ACC009621,CUS000236,INS000002,4264445193995415,Salary,Active,2023-09-02,13448.66
ACC009622,CUS005158,INS000005,7783142860545417,Savings,Inactive,2024-12-07,2871.96
ACC009623,CUS006064,INS000005,0310728108845392,Savings,Closed,2019-09-25,54653.81
ACC009624,CUS004394,INS000002,2989935214424291,Savings,Closed,2022-05-24,14709.86
ACC009625,CUS001268,INS000005,0024618956880442,Savings,Closed,2024-05-07,9253.78
ACC009626,CUS002171,INS000002,3504288705734654,Savings,Active,2022-03-11,8414.37
ACC009627,CUS009708,INS000005,7592291341223012,Savings,Active,2018-11-27,38579.11
ACC009628,CUS008074,INS000003,1270665329132241,Salary,Inactive,2026-06-20,29526.21
ACC009629,CUS007019,INS000002,3610214613288052,Savings,Active,2022-05-08,12348.08
ACC009630,CUS009481,INS000001,1163988722174871,Savings,Active,2019-05-14,28311.38
ACC009631,CUS003180,INS000001,3151614200520193,Current,Active,2019-03-21,27392.2
ACC009632,CUS005346,INS000003,1075897047785600,Savings,Active,2019-04-07,30423.49
ACC009633,CUS001198,INS000005,4308786103060558,Salary,Active,2023-03-19,8525.37
ACC009634,CUS003933,INS000002,7499189307141185,Savings,Active,2021-10-17,47942.11
ACC009635,CUS006482,INS000005,2064458700726905,Savings,Active,2025-12-22,9106.3
ACC009636,CUS009910,INS000002,2019131378924027,Savings,Inactive,2024-04-19,23184.58
ACC009637,CUS001629,INS000005,7612822082896641,Current,Active,2020-03-04,15301.25
ACC009638,CUS007799,INS000002,8080692177268150,Salary,Active,2020-10-15,23199.66
ACC009639,CUS002902,INS000002,3596924486865843,Savings,Closed,2018-08-22,77432.94
ACC009640,CUS009744,INS000002,0562798273537264,Savings,Active,2019-12-03,25035.89
ACC009641,CUS002989,INS000005,7920490014360423,Salary,Active,2019-04-28,57545.39
ACC009642,CUS008736,INS000005,5157873314877428,Current,Active,2025-01-31,26945.9
ACC009643,CUS008616,INS000002,6581298381468936,Savings,Active,2023-05-21,145012.52
ACC009644,CUS003418,INS000001,4158618162636132,Savings,Active,2025-09-04,36007.96
ACC009645,CUS008147,INS000002,7018924579835852,Salary,Active,2026-06-12,5334.32
ACC009646,CUS000994,INS000002,7183278564380137,Savings,Inactive,2025-06-21,8662.21
ACC009647,CUS009724,INS000002,6288854886302929,Savings,Active,2022-11-27,10732.7
ACC009648,CUS003004,INS000005,6564187484595548,Savings,Active,2022-10-28,16363.9
ACC009649,CUS004427,INS000003,9568794553811392,Current,Active,2023-07-20,11437.57
ACC009650,CUS003516,INS000004,0762039526189650,Savings,Active,2020-01-03,5298.3
ACC009651,CUS001573,INS000001,7474228486646174,Savings,Active,2021-11-05,20751.02
ACC009652,CUS005654,INS000002,4386333714138536,Savings,Active,2026-01-31,2584.3
ACC009653,CUS001933,INS000004,4525503653565475,Savings,Active,2022-07-29,124528.87
ACC009654,CUS000912,INS000003,4334433549341863,Savings,Active,2022-08-16,20204.48
ACC009655,CUS004412,INS000001,5494518374402634,Current,Active,2022-08-25,111857.46
ACC009656,CUS005847,INS000003,4703866964947849,Savings,Active,2018-12-15,8468.04
ACC009657,CUS006816,INS000005,0882272974040006,Savings,Active,2022-09-06,19725.3
ACC009658,CUS007851,INS000004,6637691115866032,Savings,Closed,2020-02-12,58370.32
ACC009659,CUS006304,INS000004,9439475758099814,Savings,Active,2021-09-19,148600.92
ACC009660,CUS007014,INS000001,2997558075375794,Savings,Active,2022-01-02,39170.14
ACC009661,CUS000156,INS000001,6126354252064483,Current,Inactive,2024-12-30,6268.38
ACC009662,CUS009121,INS000002,1074275144694918,Savings,Closed,2019-04-23,21547.41
ACC009663,CUS006888,INS000001,0450193415072190,Salary,Active,2023-05-22,7006.03
ACC009664,CUS005457,INS000005,9905299358794452,Current,Active,2019-11-07,57186.22
ACC009665,CUS002730,INS000002,8873126547322921,Savings,Active,2024-11-29,36286.39
ACC009666,CUS007554,INS000001,3009078732885736,Savings,Active,2025-07-06,62077.41
ACC009667,CUS006899,INS000002,4677630251473900,Savings,Active,2022-11-02,38383.66
ACC009668,CUS001698,INS000005,8145636661011246,Savings,Inactive,2021-11-25,31035.66
ACC009669,CUS009070,INS000001,7916132903634606,Savings,Active,2019-12-01,6008.8
ACC009670,CUS005542,INS000004,6406060328760050,Current,Active,2026-02-21,16155.99
ACC009671,CUS002316,INS000002,4242339935340914,Current,Active,2022-01-10,44793.95
ACC009672,CUS005013,INS000002,0874439544953225,Savings,Inactive,2018-11-13,9597.76
ACC009673,CUS001115,INS000003,5784071491209796,Savings,Active,2021-07-08,6913.67
ACC009674,CUS001320,INS000002,4846151226218810,Savings,Active,2023-05-04,50454.29
ACC009675,CUS000357,INS000004,2998005800572754,Savings,Active,2022-12-30,22909.41
ACC009676,CUS007166,INS000001,6685739744180816,Savings,Active,2024-02-07,66582.09
ACC009677,CUS008510,INS000002,7968771371112566,Savings,Active,2022-06-01,16839.14
ACC009678,CUS009533,INS000001,8868665756369977,Savings,Active,2021-11-14,26662.31
ACC009679,CUS002900,INS000004,0024917278814103,Savings,Active,2019-04-28,17789.55
ACC009680,CUS001020,INS000004,4832087208670449,Savings,Closed,2024-02-02,28509.84
ACC009681,CUS006446,INS000005,1324237346358721,Salary,Active,2021-12-12,158857.57
ACC009682,CUS007401,INS000002,4072341765679609,Savings,Active,2023-05-29,75271.44
ACC009683,CUS009180,INS000005,0105177362751251,Salary,Active,2025-12-10,64817.13
ACC009684,CUS009629,INS000004,1607668900735121,Current,Active,2023-02-10,8128.4
ACC009685,CUS001074,INS000003,2916063268201705,Savings,Inactive,2021-06-13,15763.02
ACC009686,CUS008553,INS000001,9040320569215106,Savings,Active,2025-01-14,24205.48
ACC009687,CUS003008,INS000002,6843555259456358,Salary,Active,2018-08-19,14493.4
ACC009688,CUS003574,INS000002,9532659138865224,Savings,Active,2022-05-26,47835.21
ACC009689,CUS003558,INS000004,9269046662941098,Current,Closed,2018-09-14,42873.96
ACC009690,CUS000870,INS000004,3310216149271535,Current,Active,2020-07-30,5513.66
ACC009691,CUS006282,INS000005,4108455636042578,Salary,Active,2023-08-04,18796.68
ACC009692,CUS000877,INS000001,0497630442414487,Savings,Active,2026-05-25,5345.87
ACC009693,CUS003765,INS000005,8479438757252753,Salary,Active,2019-12-12,8609.42
ACC009694,CUS001820,INS000002,0684050004397475,Salary,Active,2019-12-14,40904.49
ACC009695,CUS000002,INS000005,8961014121461820,Savings,Active,2020-02-11,58566.71
ACC009696,CUS009885,INS000003,5734718720344634,Savings,Active,2019-12-15,2658.86
ACC009697,CUS004916,INS000004,4686960720996943,Savings,Active,2022-01-11,25261.94
ACC009698,CUS007677,INS000002,0748817814736267,Savings,Active,2023-03-17,63999.3
ACC009699,CUS002190,INS000005,7414130904440280,Savings,Active,2020-03-30,3983.29
ACC009700,CUS006172,INS000001,7051740040437051,Current,Active,2019-02-21,20703.21
ACC009701,CUS002305,INS000002,3600235573295667,Savings,Active,2025-06-26,2938.1
ACC009702,CUS003003,INS000001,1883444163041818,Current,Active,2025-07-09,21929.27
ACC009703,CUS003058,INS000003,6759799047473637,Current,Active,2025-02-19,83204.88
ACC009704,CUS007928,INS000001,7639412942083506,Savings,Active,2024-05-24,29071.45
ACC009705,CUS005093,INS000002,9334085187561110,Current,Active,2023-11-17,13911.71
ACC009706,CUS003157,INS000004,9474095505915978,Savings,Active,2025-10-16,63724.55
ACC009707,CUS003315,INS000001,0049120974935581,Savings,Active,2025-04-26,9070.81
ACC009708,CUS005326,INS000002,7250667417011888,Savings,Active,2026-07-18,103767.07
ACC009709,CUS004881,INS000002,2630868933403773,Savings,Active,2025-11-04,26054.45
ACC009710,CUS001295,INS000003,9896105583802084,Salary,Active,2024-04-03,14505.75
ACC009711,CUS000479,INS000005,1371262595068880,Savings,Active,2022-03-05,31695.65
ACC009712,CUS007726,INS000002,8272034920609013,Savings,Closed,2025-06-29,33983.21
ACC009713,CUS005297,INS000003,9858723814643007,Current,Active,2019-08-24,77166.11
ACC009714,CUS004878,INS000003,2215373531529460,Salary,Active,2020-12-09,38314.92
ACC009715,CUS003812,INS000003,6971546124103472,Savings,Active,2025-12-21,53790.98
ACC009716,CUS004571,INS000004,8099902073712849,Savings,Active,2026-06-07,20021.74
ACC009717,CUS003459,INS000002,3717638333683942,Savings,Active,2021-05-07,13833.61
ACC009718,CUS009060,INS000004,9180604498259564,Savings,Active,2023-04-16,21172.82
ACC009719,CUS007422,INS000003,0524498984017406,Savings,Active,2021-06-17,52047.19
ACC009720,CUS003462,INS000001,3387710104132157,Savings,Active,2018-10-11,37288.19
ACC009721,CUS001406,INS000004,2439279507076968,Savings,Active,2022-09-06,10822.25
ACC009722,CUS009691,INS000003,5150795961045341,Salary,Active,2020-02-19,7521.38
ACC009723,CUS005654,INS000002,0654436677700617,Current,Active,2023-12-07,42718.08
ACC009724,CUS000534,INS000005,0938399451503508,Savings,Active,2023-05-01,126682.21
ACC009725,CUS004832,INS000001,8962278856467435,Savings,Active,2026-06-04,20810.19
ACC009726,CUS004443,INS000001,4803804163547454,Savings,Active,2023-02-01,59406.71
ACC009727,CUS009415,INS000005,2926027177842496,Savings,Inactive,2021-06-14,6685.7
ACC009728,CUS003303,INS000003,4034765151606380,Savings,Active,2020-01-05,54196.39
ACC009729,CUS003404,INS000003,9385029492099697,Savings,Active,2021-05-15,18199.38
ACC009730,CUS009552,INS000001,5370701646514124,Savings,Closed,2022-09-04,41335.84
ACC009731,CUS009450,INS000001,4568082804734003,Salary,Active,2024-02-06,207480.63
ACC009732,CUS005118,INS000002,5393210080452736,Savings,Active,2023-12-31,47152.35
ACC009733,CUS008121,INS000005,2285259249088947,Current,Active,2026-03-21,9543.94
ACC009734,CUS009531,INS000005,8729914845385224,Savings,Active,2024-08-21,7176.44
ACC009735,CUS008362,INS000004,7048190517694877,Current,Active,2022-10-31,3764.93
ACC009736,CUS003509,INS000005,8889399449841444,Salary,Active,2022-02-16,22442.28
ACC009737,CUS009510,INS000001,2417942166197815,Current,Active,2024-04-22,9506.15
ACC009738,CUS007513,INS000001,3104622924819890,Current,Active,2019-10-22,3815.87
ACC009739,CUS008068,INS000004,9163821002785736,Salary,Inactive,2021-11-15,73410.58
ACC009740,CUS007348,INS000005,7717415715796699,Savings,Active,2022-09-23,25999.16
ACC009741,CUS006652,INS000001,5697207004380855,Current,Active,2019-12-05,31084.34
ACC009742,CUS004396,INS000005,9157282965300657,Savings,Active,2025-10-29,8236.62
ACC009743,CUS007703,INS000005,1168832216558759,Savings,Active,2025-08-31,53316.63
ACC009744,CUS003786,INS000001,4738708826192571,Current,Inactive,2021-02-01,15425.18
ACC009745,CUS007391,INS000002,0595901180619051,Savings,Active,2018-11-13,8874.93
ACC009746,CUS008955,INS000001,4372317296611871,Salary,Inactive,2025-07-22,33288.54
ACC009747,CUS000900,INS000003,7988078202715447,Savings,Inactive,2022-06-05,13889.98
ACC009748,CUS002691,INS000004,5063099265041051,Savings,Active,2022-06-08,92082.09
ACC009749,CUS002526,INS000002,9175711071642925,Savings,Active,2023-12-11,27149.95
ACC009750,CUS005157,INS000004,6768457084087081,Salary,Active,2025-10-10,2731.34
ACC009751,CUS000018,INS000005,1930906889888284,Savings,Active,2023-09-05,37774.24
ACC009752,CUS003845,INS000005,6059405813150969,Savings,Active,2026-03-15,320513.45
ACC009753,CUS005673,INS000002,7986807652615200,Salary,Active,2022-04-26,9001.56
ACC009754,CUS002908,INS000001,5483458225977296,Savings,Active,2025-12-27,4582.16
ACC009755,CUS005772,INS000003,7428427711658273,Savings,Inactive,2024-11-30,146656.25
ACC009756,CUS001750,INS000005,0857455282613083,Savings,Active,2024-02-12,10009.82
ACC009757,CUS001542,INS000004,9398972324620538,Savings,Active,2024-03-13,25356.82
ACC009758,CUS001469,INS000001,5467180217228211,Savings,Active,2026-02-07,5857.02
ACC009759,CUS005119,INS000004,6765654172937086,Savings,Inactive,2021-09-19,10230.36
ACC009760,CUS009664,INS000002,0915772521460599,Salary,Active,2020-05-19,15471.77
ACC009761,CUS007536,INS000005,7775339982958203,Current,Active,2024-05-25,29741.84
ACC009762,CUS004573,INS000001,8866427606290352,Savings,Active,2024-05-04,8545.29
ACC009763,CUS004063,INS000001,5191624849904730,Salary,Active,2020-12-15,25346.51
ACC009764,CUS008773,INS000004,1072188601600345,Savings,Active,2023-12-06,8040.63
ACC009765,CUS005003,INS000004,6062884666452572,Savings,Active,2023-04-07,30146.02
ACC009766,CUS007102,INS000002,5380008549888101,Savings,Active,2025-09-18,16896.05
ACC009767,CUS002961,INS000002,5896622431871870,Savings,Active,2018-09-22,19281.3
ACC009768,CUS004027,INS000001,1428047593493331,Savings,Closed,2024-10-06,12958.27
ACC009769,CUS001689,INS000005,0407575970524626,Savings,Active,2022-11-02,48373.3
ACC009770,CUS002416,INS000005,2871863328190533,Current,Inactive,2023-12-23,50297.96
ACC009771,CUS003552,INS000003,2501580674074585,Savings,Inactive,2026-02-28,15694.45
ACC009772,CUS009117,INS000002,2340778045006894,Savings,Active,2026-01-04,14809.25
ACC009773,CUS009763,INS000004,8946724705191216,Savings,Active,2018-09-07,148448.18
ACC009774,CUS004198,INS000003,4642487040817824,Savings,Active,2024-01-27,35586.81
ACC009775,CUS004367,INS000004,2060326723970649,Savings,Active,2018-11-05,42505.38
ACC009776,CUS002355,INS000003,1512863539242425,Current,Active,2021-07-12,87184.11
ACC009777,CUS006531,INS000002,9397758980939250,Savings,Active,2023-04-10,16200.99
ACC009778,CUS000957,INS000005,7089860305801337,Current,Inactive,2025-07-23,93575.25
ACC009779,CUS008451,INS000001,3707334162885741,Savings,Active,2021-05-20,3171.29
ACC009780,CUS004021,INS000005,3773480585438314,Savings,Active,2020-09-08,127940.54
ACC009781,CUS003619,INS000002,1472941035185554,Savings,Active,2024-03-19,11329.36
ACC009782,CUS004616,INS000003,9052813729468116,Savings,Active,2026-06-02,37552.8
ACC009783,CUS001456,INS000005,5354811992882822,Savings,Active,2019-12-05,43557.94
ACC009784,CUS004555,INS000004,1282632365454040,Savings,Active,2024-03-08,13343.75
ACC009785,CUS009072,INS000004,9370847440820251,Savings,Active,2019-04-03,59485.91
ACC009786,CUS007554,INS000001,3513066763108378,Current,Active,2024-06-13,54486.96
ACC009787,CUS003474,INS000001,6841993704393052,Salary,Inactive,2022-07-14,21237.39
ACC009788,CUS002994,INS000001,5156345010852014,Savings,Active,2020-05-13,8622.99
ACC009789,CUS003094,INS000005,2849889788860067,Savings,Active,2021-05-22,94020.36
ACC009790,CUS008427,INS000003,7483479278220759,Savings,Active,2022-09-26,30747.77
ACC009791,CUS001822,INS000004,0727755617010281,Salary,Active,2020-09-10,74865.01
ACC009792,CUS004486,INS000004,6617754875172431,Savings,Active,2026-02-15,2127.79
ACC009793,CUS005513,INS000002,8021818477840306,Salary,Active,2026-06-27,41910.01
ACC009794,CUS002512,INS000003,3439884776438726,Savings,Active,2026-01-13,13268.99
ACC009795,CUS002589,INS000001,1359866316494000,Salary,Active,2020-03-16,20449.97
ACC009796,CUS005950,INS000002,0835552374032833,Salary,Active,2023-08-17,51930.09
ACC009797,CUS002077,INS000001,3379078340200097,Savings,Active,2022-05-08,3347.1
ACC009798,CUS009939,INS000005,4572437468198347,Savings,Active,2024-11-15,11065.13
ACC009799,CUS000534,INS000005,2009316651607853,Current,Active,2024-08-23,32312.32
ACC009800,CUS003761,INS000003,9033231602138999,Savings,Active,2024-08-16,4129.85
ACC009801,CUS002696,INS000005,0335495979610970,Savings,Active,2024-05-23,30320.8
ACC009802,CUS006226,INS000002,1130916340327797,Salary,Closed,2022-06-21,6733.3
ACC009803,CUS007152,INS000004,4746972552201340,Salary,Active,2023-10-28,134326.58
ACC009804,CUS009796,INS000005,8344672783501709,Salary,Inactive,2021-02-03,38998.33
ACC009805,CUS009768,INS000003,8458930095653367,Salary,Active,2026-02-27,45927.28
ACC009806,CUS009307,INS000003,1626592687310559,Current,Active,2021-10-07,8120.44
ACC009807,CUS007902,INS000001,5419880204520715,Savings,Active,2024-01-13,22592.95
ACC009808,CUS005196,INS000002,8781553958963286,Savings,Active,2025-12-15,15424.15
ACC009809,CUS001677,INS000004,2798072419478425,Savings,Active,2026-05-28,35732.05
ACC009810,CUS002536,INS000005,7497589032548859,Savings,Active,2019-04-25,45739.96
ACC009811,CUS006573,INS000003,1580116218788817,Current,Active,2022-04-08,19640.78
ACC009812,CUS001471,INS000002,5128572794977901,Savings,Closed,2026-02-07,24695.32
ACC009813,CUS004673,INS000004,6819938096952442,Current,Active,2023-08-24,17107.2
ACC009814,CUS003799,INS000003,1452026617865282,Savings,Closed,2019-01-17,131800.81
ACC009815,CUS001898,INS000002,9232839135030491,Salary,Active,2023-05-26,7189.69
ACC009816,CUS005351,INS000002,8454484235381018,Savings,Active,2021-03-29,5582.45
ACC009817,CUS001493,INS000001,6599742923993392,Savings,Active,2024-03-08,29891.86
ACC009818,CUS006492,INS000002,3603248363267033,Savings,Active,2021-11-21,11883.17
ACC009819,CUS007513,INS000001,0878091749875369,Savings,Active,2019-09-18,7952.75
ACC009820,CUS009604,INS000005,9754546143518702,Savings,Inactive,2022-08-13,32428.75
ACC009821,CUS003106,INS000005,8041674560728110,Savings,Active,2020-10-24,7516.09
ACC009822,CUS007161,INS000002,2295845906509045,Salary,Active,2019-06-29,25044.14
ACC009823,CUS009498,INS000004,7869218323470016,Salary,Active,2020-02-19,17573.27
ACC009824,CUS004469,INS000004,4425935448231474,Current,Active,2024-10-14,20080.85
ACC009825,CUS009014,INS000004,7230146650571351,Savings,Active,2023-07-05,9078.92
ACC009826,CUS006555,INS000001,0961897014129806,Savings,Inactive,2019-09-09,8875.62
ACC009827,CUS001237,INS000001,2670950688356954,Savings,Active,2022-07-02,15968.14
ACC009828,CUS003349,INS000004,7292579111446330,Current,Active,2026-02-17,111082.36
ACC009829,CUS007734,INS000003,9871736569958862,Savings,Active,2019-05-12,4692.35
ACC009830,CUS004317,INS000003,6027090863227718,Savings,Active,2023-10-11,34586.23
ACC009831,CUS009826,INS000003,0419346606379049,Savings,Active,2021-06-16,6873.95
ACC009832,CUS004650,INS000002,6142004094149380,Savings,Active,2023-02-09,25799.37
ACC009833,CUS002809,INS000003,9730451873763159,Current,Active,2020-12-23,22211.88
ACC009834,CUS000110,INS000003,7094822240146402,Savings,Active,2024-03-02,28089.82
ACC009835,CUS008136,INS000001,4837078997203550,Savings,Active,2026-03-24,123361.83
ACC009836,CUS005842,INS000001,4680750259302941,Savings,Active,2021-02-12,54761.85
ACC009837,CUS000949,INS000005,2553904306919069,Savings,Active,2019-11-21,20495.98
ACC009838,CUS000453,INS000005,2048908879688343,Savings,Inactive,2021-01-01,96533.54
ACC009839,CUS007923,INS000004,9605913973243705,Savings,Active,2024-08-04,8461.6
ACC009840,CUS008299,INS000001,2954384220758292,Savings,Active,2020-11-11,6932.6
ACC009841,CUS000005,INS000005,4119706535123917,Current,Active,2021-03-28,122909.09
ACC009842,CUS005264,INS000001,4552182554104224,Savings,Active,2025-02-16,25411.46
ACC009843,CUS000137,INS000004,7049403538308238,Savings,Active,2025-08-03,46431.38
ACC009844,CUS008985,INS000004,5797577759599230,Savings,Active,2019-07-24,7796.93
ACC009845,CUS003513,INS000005,6958445694730162,Savings,Active,2022-05-11,12074.66
ACC009846,CUS009856,INS000005,3374803640561596,Savings,Active,2026-03-18,105376.6
ACC009847,CUS007233,INS000005,1384237849960387,Savings,Inactive,2023-04-10,3096.26
ACC009848,CUS008607,INS000001,5098272329625285,Savings,Closed,2025-08-13,28687.46
ACC009849,CUS007969,INS000003,8941307794371134,Savings,Active,2022-07-03,77938.27
ACC009850,CUS006524,INS000001,9493351842278500,Savings,Active,2021-09-16,3753.53
ACC009851,CUS008389,INS000003,6447828954654823,Savings,Active,2024-03-07,22423.97
ACC009852,CUS007972,INS000005,6929084800239556,Savings,Active,2026-02-04,2278.75
ACC009853,CUS009712,INS000003,9842289598378472,Savings,Active,2023-07-04,18374.32
ACC009854,CUS008788,INS000003,9985374095764437,Savings,Inactive,2023-05-08,29390.58
ACC009855,CUS009718,INS000003,4280601282578626,Current,Active,2018-09-25,27864.93
ACC009856,CUS004797,INS000002,2181678985904031,Savings,Active,2022-04-23,63331.3
ACC009857,CUS000723,INS000002,3282220007638254,Savings,Active,2024-04-28,26139.62
ACC009858,CUS007228,INS000002,4865944867597015,Savings,Active,2022-08-16,26990.23
ACC009859,CUS008286,INS000002,0247173575736345,Salary,Active,2026-05-22,33564.09
ACC009860,CUS002895,INS000005,9360551468003390,Current,Active,2021-10-09,15623.2
ACC009861,CUS009340,INS000003,2383408855954949,Savings,Active,2021-10-24,23114.53
ACC009862,CUS009767,INS000002,0604421491356661,Savings,Active,2023-04-19,6203.2
ACC009863,CUS004109,INS000004,3467563510417120,Current,Active,2022-05-26,799705.77
ACC009864,CUS004836,INS000003,1411636530929549,Savings,Active,2025-04-09,34525.87
ACC009865,CUS002602,INS000003,3404138524593298,Savings,Active,2024-02-27,10818.49
ACC009866,CUS008101,INS000002,4353882546310030,Savings,Active,2026-04-02,101317.58
ACC009867,CUS001209,INS000002,5707674856849968,Savings,Active,2021-04-30,168161.61
ACC009868,CUS002083,INS000005,0295623895052167,Savings,Active,2022-02-03,12655.21
ACC009869,CUS006693,INS000003,9277128024158901,Current,Active,2023-08-27,11699.24
ACC009870,CUS000250,INS000003,9115703614215684,Savings,Inactive,2025-07-11,139689.64
ACC009871,CUS008130,INS000003,4153987974873559,Current,Active,2019-07-06,7442.05
ACC009872,CUS000247,INS000004,6280978766726677,Savings,Active,2024-02-03,36897.21
ACC009873,CUS005783,INS000004,1453167330861012,Savings,Active,2020-09-24,16860.91
ACC009874,CUS007607,INS000001,0950486885867539,Salary,Inactive,2020-02-02,58514.75
ACC009875,CUS003506,INS000002,0567550213206821,Savings,Closed,2020-10-11,45179.92
ACC009876,CUS007788,INS000001,7336150306099772,Current,Inactive,2025-01-18,27579.13
ACC009877,CUS003742,INS000004,2044250503423059,Current,Active,2020-06-16,31488.35
ACC009878,CUS009565,INS000002,5244558058053491,Current,Active,2024-11-17,8527.01
ACC009879,CUS003308,INS000004,1916021507507008,Savings,Active,2019-06-25,23089.08
ACC009880,CUS006778,INS000001,6380205290944846,Savings,Active,2023-07-01,21543.15
ACC009881,CUS003883,INS000001,9752554002381362,Savings,Active,2020-06-14,12076.69
ACC009882,CUS009449,INS000004,8504907765036376,Savings,Active,2025-07-24,11942.7
ACC009883,CUS005019,INS000004,0568368757676279,Salary,Inactive,2021-11-25,9956.3
ACC009884,CUS004160,INS000005,0279772672278246,Savings,Active,2025-01-25,55656.07
ACC009885,CUS005126,INS000005,5832032345038554,Current,Active,2026-01-15,24004.42
ACC009886,CUS008032,INS000005,5662621418762839,Current,Closed,2020-01-25,7946.89
ACC009887,CUS002847,INS000005,1771585846857375,Savings,Active,2020-12-22,52240.04
ACC009888,CUS001228,INS000001,7178240226140418,Salary,Active,2018-11-22,68340.78
ACC009889,CUS001532,INS000004,4609485235611452,Current,Active,2022-10-12,16200.1
ACC009890,CUS006743,INS000004,3251692884287158,Savings,Active,2021-01-13,11124.63
ACC009891,CUS004253,INS000001,5779892965090928,Savings,Active,2023-05-11,85550.13
ACC009892,CUS000387,INS000002,3073718470722530,Savings,Active,2023-12-24,133458.43
ACC009893,CUS003681,INS000001,7515848570532034,Savings,Active,2025-07-01,72761.29
ACC009894,CUS005330,INS000002,3578009041542455,Savings,Active,2023-02-01,20593.59
ACC009895,CUS007276,INS000004,9813809673835877,Current,Inactive,2025-05-12,10559.19
ACC009896,CUS003798,INS000003,8013852209881957,Savings,Active,2020-08-16,2973.64
ACC009897,CUS006292,INS000001,9880370609645589,Current,Active,2019-08-25,73801.33
ACC009898,CUS002768,INS000003,9962928373979666,Savings,Closed,2022-08-26,4930.37
ACC009899,CUS005178,INS000004,2713915835693840,Savings,Active,2025-02-24,9257.57
ACC009900,CUS002105,INS000002,9537455728415208,Savings,Active,2025-04-02,14046.12
ACC009901,CUS008263,INS000002,3759982746475553,Salary,Active,2023-09-02,39273.13
ACC009902,CUS008689,INS000003,0082529718259568,Savings,Active,2024-06-17,1390.74
ACC009903,CUS007202,INS000001,4431388830758978,Current,Active,2022-10-23,23994.03
ACC009904,CUS001508,INS000002,1141806065265055,Savings,Active,2020-08-03,123296.09
ACC009905,CUS005473,INS000005,0024458788247835,Savings,Active,2019-03-16,11552.5
ACC009906,CUS002753,INS000001,6825516481677726,Savings,Active,2020-03-21,44933.1
ACC009907,CUS001904,INS000001,0745956263516091,Salary,Active,2022-11-04,13690.66
ACC009908,CUS003993,INS000001,0777266447395262,Savings,Active,2025-07-10,29187.84
ACC009909,CUS008621,INS000001,7779795439506946,Savings,Active,2023-01-10,19024.09
ACC009910,CUS004238,INS000001,0049874587240720,Savings,Active,2026-07-15,8030.01
ACC009911,CUS009849,INS000004,5340435826074693,Savings,Active,2025-01-17,36161.92
ACC009912,CUS002302,INS000001,3470652808465574,Savings,Active,2023-05-29,27991.5
ACC009913,CUS009981,INS000002,3817842197633464,Savings,Active,2019-08-08,23284.48
ACC009914,CUS004872,INS000002,4681288456734534,Savings,Inactive,2024-06-08,99308.86
ACC009915,CUS009514,INS000001,0476304627904698,Savings,Active,2025-12-03,20273.02
ACC009916,CUS005776,INS000001,0445068125018790,Savings,Active,2025-04-16,31729.09
ACC009917,CUS003835,INS000005,2458842256805855,Current,Closed,2024-12-12,10776.44
ACC009918,CUS009383,INS000001,1343393134819887,Savings,Active,2024-11-29,44147.54
ACC009919,CUS003685,INS000005,7841595539525507,Savings,Active,2024-06-28,6670.75
ACC009920,CUS004447,INS000003,5426336451967649,Savings,Active,2022-10-11,24666.33
ACC009921,CUS004487,INS000001,9057088174613878,Salary,Active,2018-10-18,13925.69
ACC009922,CUS002436,INS000005,9282355996874850,Savings,Active,2022-04-28,33740.44
ACC009923,CUS001482,INS000005,0949060000976865,Savings,Active,2022-01-13,10003.38
ACC009924,CUS002802,INS000005,3259750398224932,Savings,Active,2022-02-21,35088.9
